日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh,储电量kWh
2025-05-14,14:30,0.0000,0.0000,74.9580,74.9580,-31.6566,0.0000,
2025-05-14,14:40,0.0000,0.0000,102.6536,102.6536,-3.5219,0.0000,
2025-05-14,14:50,0.0000,0.0000,99.5429,99.5429,18.4180,0.0000,
2025-05-14,15:00,109.1031,0.0000,0.0000,109.1031,50.8415,0.0000,
2025-05-14,15:10,503.4649,342.1660,0.0000,161.2989,89.6276,0.0000,
2025-05-14,15:20,205.9553,0.0000,0.0000,205.9553,126.7396,0.0000,
2025-05-14,15:30,224.5045,0.0000,0.0000,224.5045,162.5839,0.0000,
2025-05-14,15:40,266.1064,0.0000,0.0000,266.1064,205.6011,0.0000,
2025-05-14,15:50,313.0818,0.0000,0.0000,313.0818,259.1323,0.0000,
2025-05-14,16:00,363.6654,0.0000,0.0000,363.6654,315.7379,0.0000,
2025-05-14,16:10,409.2583,0.0000,-0.0000,409.2583,364.1917,0.0000,
2025-05-14,16:20,461.0008,0.0000,-0.0000,461.0008,415.1534,0.0000,
2025-05-14,16:30,516.6311,0.0000,-0.0000,516.6311,471.5835,0.0000,
2025-05-14,16:40,579.0506,0.0000,-0.0000,579.0506,524.3005,0.0000,
2025-05-14,16:50,611.4532,-0.0000,0.0000,611.4532,569.3246,0.0000,
2025-05-14,17:00,654.1925,0.0000,0.0000,654.1925,619.4947,0.0000,
2025-05-14,17:10,724.0908,0.0000,0.0000,724.0908,688.9189,0.0000,
2025-05-14,17:20,771.0932,0.0000,0.0000,771.0932,738.1723,23.7978,
2025-05-14,17:30,800.4108,0.0000,0.0000,800.4108,779.6844,0.0000,
2025-05-14,17:40,862.3946,0.0000,0.0000,862.3946,839.8786,7.4053,
2025-05-14,17:50,771.2929,0.0000,0.0000,771.2929,752.2648,8.5633,
2025-05-14,18:00,613.2843,0.0000,-0.0000,613.2843,591.2028,0.0000,
2025-05-14,18:10,638.0186,0.0000,-0.0000,638.0186,618.6294,0.0000,
2025-05-14,18:20,714.0303,0.0000,0.0000,714.0303,694.4941,0.0000,
2025-05-14,18:30,751.6537,0.0000,0.0000,751.6537,731.8239,0.0000,
2025-05-14,18:40,793.3621,0.0000,0.0000,793.3621,775.8676,0.0000,
2025-05-14,18:50,801.3338,0.0000,-0.0000,801.3338,773.9944,0.0000,
2025-05-14,19:00,0.0000,0.0000,772.1412,772.1412,749.3904,1.5888,
2025-05-14,19:10,0.0000,0.0000,793.0068,793.0068,768.8933,0.0000,
2025-05-14,19:20,0.0000,0.0000,833.1882,833.1882,808.4693,0.0000,
2025-05-14,19:30,12.9466,0.0000,833.3333,846.2799,819.4203,0.0000,
2025-05-14,19:40,0.0000,0.0000,805.7560,805.7560,781.4723,0.0000,
2025-05-14,19:50,0.0000,0.0000,796.7309,796.7309,773.5067,0.2716,
2025-05-14,20:00,0.0000,0.0000,824.8128,824.8128,801.9263,0.0000,
2025-05-14,20:10,0.0000,0.0000,823.7932,823.7932,800.1189,0.0000,
2025-05-14,20:20,298.9230,0.0000,524.1569,823.0799,795.3344,0.0000,
2025-05-14,20:30,0.0000,0.0000,824.7433,824.7433,797.3213,0.0000,
2025-05-14,20:40,0.0000,0.0000,808.3373,808.3373,787.2353,1.2368,
2025-05-14,20:50,817.1894,0.0000,-0.0000,817.1894,797.6963,0.0000,
2025-05-14,21:00,851.4623,0.0000,0.0000,851.4623,824.4278,0.0000,
2025-05-14,21:10,849.0428,-0.0000,0.0000,849.0428,824.9985,0.0000,
2025-05-14,21:20,826.8507,0.0000,0.0000,826.8507,805.7605,0.0000,
2025-05-14,21:30,817.6946,0.0000,0.0000,817.6946,797.5286,0.0000,
2025-05-14,21:40,826.8748,0.0000,0.0000,826.8748,809.6157,0.0000,
2025-05-14,21:50,748.9116,0.0000,-0.0000,748.9116,726.7249,0.0000,
2025-05-14,22:00,1444.7707,833.3333,0.0000,611.4373,590.1205,0.3977,
2025-05-14,22:10,1419.0032,833.3333,0.0000,585.6699,568.8671,9.9890,
2025-05-14,22:20,611.0609,0.0000,0.0000,611.0609,594.3675,0.0000,
2025-05-14,22:30,1448.3967,833.3333,0.0000,615.0633,593.5546,0.0000,
2025-05-14,22:40,1421.8221,833.3333,0.0000,588.4887,567.5676,31.6256,
2025-05-14,22:50,1433.9112,833.3333,0.0000,600.5778,582.0695,21.3032,
2025-05-14,23:00,1475.1034,833.3333,0.0000,641.7701,621.1676,0.0000,
2025-05-14,23:10,1300.0982,666.6667,0.0000,633.4315,606.6387,0.0000,
2025-05-14,23:20,1455.8973,833.3333,0.0000,622.5639,595.5819,0.0000,
2025-05-14,23:30,1454.2397,833.3333,0.0000,620.9063,598.2262,0.0000,
2025-05-14,23:40,1427.5255,833.3333,0.0000,594.1921,570.6757,1.7732,
2025-05-14,23:50,597.3838,0.0000,0.0000,597.3838,575.1850,30.1985,
2025-05-14,24:00,621.0098,0.0000,0.0000,621.0098,600.9367,0.0000,8550.0000
2025-05-15,00:10,1426.7591,833.3333,0.0000,593.4257,573.6024,0.0000,
2025-05-15,00:20,1411.3709,833.3333,0.0000,578.0376,562.8442,0.0000,
2025-05-15,00:30,603.2538,-0.0000,0.0000,603.2538,584.4153,0.0000,
2025-05-15,00:40,601.3589,0.0000,0.0000,601.3589,583.2100,0.0000,
2025-05-15,00:50,600.5464,0.0000,0.0000,600.5464,583.1359,0.0000,
2025-05-15,01:00,619.7200,0.0000,0.0000,619.7200,592.5267,0.0000,
2025-05-15,01:10,606.8127,0.0000,0.0000,606.8127,590.0812,0.0000,
2025-05-15,01:20,602.2210,0.0000,0.0000,602.2210,581.2563,0.0000,
2025-05-15,01:30,596.8081,0.0000,0.0000,596.8081,578.3469,0.0000,
2025-05-15,01:40,604.7054,0.0000,0.0000,604.7054,588.0628,0.0000,
2025-05-15,01:50,615.7465,0.0000,0.0000,615.7465,596.3416,0.0000,
2025-05-15,02:00,616.5593,0.0000,0.0000,616.5593,596.7750,15.8640,
2025-05-15,02:10,609.3810,0.0000,0.0000,609.3810,596.0340,0.0000,
2025-05-15,02:20,620.7172,0.0000,0.0000,620.7172,601.1753,0.0000,
2025-05-15,02:30,623.9390,0.0000,0.0000,623.9390,606.6217,0.0000,
2025-05-15,02:40,624.6288,0.0000,0.0000,624.6288,599.6140,0.0000,
2025-05-15,02:50,607.1568,0.0000,0.0000,607.1568,588.9537,14.9090,
2025-05-15,03:00,610.1864,0.0000,0.0000,610.1864,587.4485,0.0000,
2025-05-15,03:10,615.2621,0.0000,0.0000,615.2621,600.9824,0.0000,
2025-05-15,03:20,624.5703,0.0000,0.0000,624.5703,614.0624,0.0000,
2025-05-15,03:30,627.9572,0.0000,0.0000,627.9572,611.0487,0.0000,
2025-05-15,03:40,612.3459,0.0000,0.0000,612.3459,592.3985,0.0000,
2025-05-15,03:50,617.9478,0.0000,0.0000,617.9478,599.4360,0.0000,
2025-05-15,04:00,647.9493,0.0000,0.0000,647.9493,619.8512,0.0000,
2025-05-15,04:10,623.0584,0.0000,0.0000,623.0584,602.0977,0.0000,
2025-05-15,04:20,609.7645,0.0000,0.0000,609.7645,590.4855,0.0000,
2025-05-15,04:30,621.1842,0.0000,0.0000,621.1842,597.8386,0.0000,
2025-05-15,04:40,608.8447,0.0000,0.0000,608.8447,593.7278,10.5789,
2025-05-15,04:50,618.3585,0.0000,0.0000,618.3585,599.0085,0.0000,
2025-05-15,05:00,638.3169,0.0000,0.0000,638.3169,612.3048,0.0000,
2025-05-15,05:10,634.5165,0.0000,0.0000,634.5165,605.3979,0.0000,
2025-05-15,05:20,621.8140,0.0000,0.0000,621.8140,597.3690,0.0000,
2025-05-15,05:30,578.2262,0.0000,0.0000,578.2262,560.3233,0.0000,
2025-05-15,05:40,1336.4565,833.3333,0.0000,503.1231,486.0977,0.0000,
2025-05-15,05:50,548.1711,0.0000,-0.0000,548.1711,526.8833,0.0000,
2025-05-15,06:00,0.0000,0.0000,657.5079,657.5079,634.3475,1.1001,
2025-05-15,06:10,0.0000,0.0000,617.9834,617.9834,597.9403,0.0000,
2025-05-15,06:20,0.0000,0.0000,549.5029,549.5029,521.6116,0.0000,
2025-05-15,06:30,0.0000,0.0000,523.5430,523.5430,487.9242,0.0000,
2025-05-15,06:40,0.0000,0.0000,505.7199,505.7199,469.3942,0.0000,
2025-05-15,06:50,0.0000,0.0000,457.9659,457.9659,412.4437,0.0000,
2025-05-15,07:00,0.0000,0.0000,383.7502,383.7502,335.6687,22.6277,
2025-05-15,07:10,0.0000,0.0000,357.1537,357.1537,306.0478,0.0000,
2025-05-15,07:20,0.0000,0.0000,330.3225,330.3225,275.4904,0.0000,
2025-05-15,07:30,0.0000,0.0000,258.0062,258.0062,204.4588,36.8159,
2025-05-15,07:40,0.0000,0.0000,183.7552,183.7552,125.7477,45.9875,
2025-05-15,07:50,0.0000,0.0000,260.5546,260.5546,197.4137,10.3263,
2025-05-15,08:00,0.0000,0.0000,444.9996,444.9996,349.5077,0.0000,
2025-05-15,08:10,0.0000,0.0000,429.6838,429.6838,339.6626,0.0000,
2025-05-15,08:20,0.0000,0.0000,340.1581,340.1581,266.9514,0.0000,
2025-05-15,08:30,0.0000,0.0000,291.2700,291.2700,216.3944,0.0000,
2025-05-15,08:40,0.0000,0.0000,268.8202,268.8202,173.6936,0.0000,
2025-05-15,08:50,0.0000,0.0000,243.4089,243.4089,136.1707,0.0000,
2025-05-15,09:00,0.0000,0.0000,194.0993,194.0993,102.0324,0.0000,
2025-05-15,09:10,0.0000,0.0000,155.3190,155.3190,65.8094,0.0000,
2025-05-15,09:20,0.0000,0.0000,109.8568,109.8568,20.6187,0.0000,
2025-05-15,09:30,0.0000,0.0000,70.8111,70.8111,-24.5034,0.0000,
2025-05-15,09:40,0.0000,0.0000,57.4610,57.4610,-55.4647,0.0000,
2025-05-15,09:50,0.0000,0.0000,20.5463,20.5463,-100.5078,0.0000,
2025-05-15,10:00,0.0000,20.0901,0.0000,-20.0901,-144.2469,0.0000,
2025-05-15,10:10,0.0000,20.3309,0.0000,-20.3309,-144.0493,0.0000,
2025-05-15,10:20,0.0000,5.1816,0.0000,-5.1816,-162.2436,0.0000,
2025-05-15,10:30,0.0000,33.8245,0.0000,-33.8245,-205.7239,0.0000,
2025-05-15,10:40,0.0000,47.6244,0.0000,-47.6244,-217.3964,0.0000,
2025-05-15,10:50,0.0000,59.4247,0.0000,-59.4247,-212.5006,0.0000,
2025-05-15,11:00,168.9311,281.2114,0.0000,-112.2803,-206.9648,0.0000,
2025-05-15,11:10,716.5251,833.3333,0.0000,-116.8083,-205.0494,0.0000,
2025-05-15,11:20,689.8874,833.3333,0.0000,-143.4459,-235.1196,0.0000,
2025-05-15,11:30,655.2223,833.3333,0.0000,-178.1110,-276.7218,0.0000,
2025-05-15,11:40,649.9356,833.3333,0.0000,-183.3977,-279.4766,0.0000,
2025-05-15,11:50,644.1215,833.3333,0.0000,-189.2118,-290.5054,0.0000,
2025-05-15,12:00,619.4192,833.3333,0.0000,-213.9141,-314.1482,0.0000,
2025-05-15,12:10,626.7189,833.3333,0.0000,-206.6144,-308.8125,0.0000,
2025-05-15,12:20,613.2849,833.3333,0.0000,-220.0485,-317.4449,0.0000,
2025-05-15,12:30,608.7906,833.3333,0.0000,-224.5427,-341.7848,0.0000,
2025-05-15,12:40,602.9714,833.3333,0.0000,-230.3620,-334.8131,0.0000,
2025-05-15,12:50,0.0000,172.0004,0.0000,-172.0004,-306.2193,0.0000,
2025-05-15,13:00,0.0000,133.1441,0.0000,-133.1441,-266.8193,0.0000,
2025-05-15,13:10,0.0000,105.8068,0.0000,-105.8068,-222.3437,0.0000,
2025-05-15,13:20,0.0000,102.2006,0.0000,-102.2006,-210.4146,0.0000,
2025-05-15,13:30,0.0000,93.8090,0.0000,-93.8090,-214.3377,0.0000,
2025-05-15,13:40,0.0000,33.8295,0.0000,-33.8295,-179.6123,0.0000,
2025-05-15,13:50,0.0000,7.5393,0.0000,-7.5393,-148.5394,0.0000,
2025-05-15,14:00,0.0000,24.7305,0.0000,-24.7305,-148.8660,0.0000,
2025-05-15,14:10,0.0000,47.1528,0.0000,-47.1528,-158.4317,0.0000,
2025-05-15,14:20,0.0000,0.0000,-0.0000,0.0000,-116.8775,0.0000,
2025-05-15,14:30,0.0000,0.0000,68.4645,68.4645,-38.1501,0.0000,
2025-05-15,14:40,0.0000,0.0000,105.6924,105.6924,-0.4831,0.0000,
2025-05-15,14:50,0.0000,0.0000,76.6655,76.6655,-4.4593,0.0000,
2025-05-15,15:00,53.2861,0.0000,0.0000,53.2861,-4.9756,17.4619,
2025-05-15,15:10,425.2968,309.6573,0.0000,115.6395,43.9682,17.0828,
2025-05-15,15:20,172.6338,0.0000,0.0000,172.6338,93.4180,11.1503,
2025-05-15,15:30,197.9575,0.0000,0.0000,197.9575,136.0369,7.7104,
2025-05-15,15:40,269.3702,0.0000,0.0000,269.3702,208.8649,0.0000,
2025-05-15,15:50,320.5283,0.0000,0.0000,320.5283,266.5787,0.0000,
2025-05-15,16:00,351.1183,0.0000,0.0000,351.1183,303.1909,19.0271,
2025-05-15,16:10,401.1764,0.0000,-0.0000,401.1764,356.1099,5.4692,
2025-05-15,16:20,441.8739,0.0000,-0.0000,441.8739,396.0264,24.0949,
2025-05-15,16:30,473.4744,0.0000,-0.0000,473.4744,428.4268,81.8056,
2025-05-15,16:40,546.3097,0.0000,-0.0000,546.3097,491.5595,37.6913,
2025-05-15,16:50,590.9853,0.0000,-0.0000,590.9853,548.8568,0.0000,
2025-05-15,17:00,640.5853,0.0000,-0.0000,640.5853,605.8874,0.0000,
2025-05-15,17:10,732.4228,0.0000,-0.0000,732.4228,697.2509,0.0000,
2025-05-15,17:20,769.2932,0.0000,-0.0000,769.2932,734.7280,0.0000,
2025-05-15,17:30,772.1346,0.0000,-0.0000,772.1346,751.4082,20.3000,
2025-05-15,17:40,870.8896,0.0000,0.0000,870.8896,848.3548,0.0000,
2025-05-15,17:50,826.8965,0.0000,-0.0000,826.8965,802.7421,0.0000,
2025-05-15,18:00,671.6918,0.0000,-0.0000,671.6918,649.6104,0.0000,
2025-05-15,18:10,683.1397,0.0000,-0.0000,683.1397,663.7505,0.0000,
2025-05-15,18:20,742.8644,0.0000,0.0000,742.8644,723.3282,0.0000,
2025-05-15,18:30,769.8985,0.0000,0.0000,769.8985,750.0687,0.0000,
2025-05-15,18:40,807.7180,0.0000,0.0000,807.7180,790.2235,0.0000,
2025-05-15,18:50,824.4475,0.0000,-0.0000,824.4475,801.5117,0.0000,
2025-05-15,19:00,0.0000,0.0000,818.9127,818.9127,796.1618,0.0000,
2025-05-15,19:10,4.0132,0.0000,833.3333,837.3465,813.2330,0.0000,
2025-05-15,19:20,14.8745,0.0000,833.3333,848.2079,823.4890,0.0000,
2025-05-15,19:30,7.6786,0.0000,833.3333,841.0119,814.1522,0.0000,
2025-05-15,19:40,0.0000,0.0000,830.7403,830.7403,806.4567,0.0000,
2025-05-15,19:50,0.0000,0.0000,831.0576,831.0576,807.5619,0.0000,
2025-05-15,20:00,0.0000,0.0000,831.9475,831.9475,809.0610,0.0000,
2025-05-15,20:10,0.0000,0.0000,825.2827,825.2827,801.6084,0.0000,
2025-05-15,20:20,507.4799,0.0000,335.3925,842.8725,815.1270,0.0000,
2025-05-15,20:30,30.2658,0.0000,833.3333,863.5991,836.1770,0.0000,
2025-05-15,20:40,8.6600,0.0000,833.3333,841.9933,820.8913,0.0000,
2025-05-15,20:50,833.6538,0.0000,0.0000,833.6538,814.1607,0.0000,
2025-05-15,21:00,850.0931,0.0000,0.0000,850.0931,823.0587,0.0000,
2025-05-15,21:10,834.3654,-0.0000,0.0000,834.3654,810.3211,2.1611,
2025-05-15,21:20,823.7651,0.0000,0.0000,823.7651,802.6749,5.8498,
2025-05-15,21:30,840.4415,0.0000,0.0000,840.4415,820.2755,0.0000,
2025-05-15,21:40,855.1711,0.0000,0.0000,855.1711,837.9120,0.0000,
2025-05-15,21:50,771.6831,0.0000,-0.0000,771.6831,749.4963,0.0000,
2025-05-15,22:00,624.6357,0.0000,0.0000,624.6357,602.9212,0.0000,
2025-05-15,22:10,1417.0378,833.3333,0.0000,583.7045,565.5954,22.0632,
2025-05-15,22:20,605.6718,0.0000,0.0000,605.6718,588.9784,20.6359,
2025-05-15,22:30,630.3114,0.0000,0.0000,630.3114,608.8027,0.0000,
2025-05-15,22:40,734.2729,101.6594,0.0000,632.6135,610.7659,0.0000,
2025-05-15,22:50,640.3870,0.0000,0.0000,640.3870,618.1764,0.0000,
2025-05-15,23:00,648.3442,0.0000,0.0000,648.3442,627.7417,0.0000,
2025-05-15,23:10,641.2148,0.0000,0.0000,641.2148,614.4220,0.0000,
2025-05-15,23:20,634.0920,0.0000,0.0000,634.0920,607.1100,0.0000,
2025-05-15,23:30,641.0926,0.0000,0.0000,641.0926,618.4125,0.0000,
2025-05-15,23:40,643.0551,0.0000,0.0000,643.0551,619.1351,0.0000,
2025-05-15,23:50,561.8935,0.0000,0.0000,561.8935,539.1410,0.0000,
2025-05-15,24:00,446.3462,0.0000,0.0000,446.3462,426.2731,0.0000,2041.4934
2025-05-16,00:10,426.3572,0.0000,0.0000,426.3572,406.5338,0.0000,
2025-05-16,00:20,911.2208,485.4685,0.0000,425.7523,410.5589,10.3532,
2025-05-16,00:30,414.8531,0.0000,0.0000,414.8531,399.0437,45.2736,
2025-05-16,00:40,422.7317,0.0000,0.0000,422.7317,404.5828,25.1781,
2025-05-16,00:50,442.9962,0.0000,0.0000,442.9962,425.5857,0.0000,
2025-05-16,01:00,465.5755,0.0000,0.0000,465.5755,438.3822,0.0000,
2025-05-16,01:10,439.3732,0.0000,0.0000,439.3732,422.6416,0.0000,
2025-05-16,01:20,438.5336,0.0000,0.0000,438.5336,419.7332,0.0000,
2025-05-16,01:30,453.3514,0.0000,0.0000,453.3514,435.1703,0.0000,
2025-05-16,01:40,452.0771,0.0000,0.0000,452.0771,435.7584,0.0000,
2025-05-16,01:50,457.3071,0.0000,0.0000,457.3071,437.9022,0.0000,
2025-05-16,02:00,463.2622,0.0000,0.0000,463.2622,442.6172,0.0000,
2025-05-16,02:10,445.6578,0.0000,0.0000,445.6578,432.3108,0.0000,
2025-05-16,02:20,447.0540,0.0000,0.0000,447.0540,427.5120,0.0000,
2025-05-16,02:30,456.3163,0.0000,0.0000,456.3163,438.9991,0.0000,
2025-05-16,02:40,480.6065,0.0000,0.0000,480.6065,455.5917,0.0000,
2025-05-16,02:50,476.9291,0.0000,0.0000,476.9291,457.5494,0.0000,
2025-05-16,03:00,466.4877,0.0000,0.0000,466.4877,443.7497,0.0000,
2025-05-16,03:10,445.8993,0.0000,0.0000,445.8993,432.2066,0.0000,
2025-05-16,03:20,444.7423,0.0000,0.0000,444.7423,434.4697,0.0000,
2025-05-16,03:30,457.4753,0.0000,0.0000,457.4753,441.1758,0.0000,
2025-05-16,03:40,454.5331,0.0000,0.0000,454.5331,434.5856,0.0000,
2025-05-16,03:50,456.8282,0.0000,0.0000,456.8282,438.3165,0.0000,
2025-05-16,04:00,482.1374,0.0000,0.0000,482.1374,454.0393,0.0000,
2025-05-16,04:10,480.7685,0.0000,0.0000,480.7685,459.8078,0.0000,
2025-05-16,04:20,487.4252,0.0000,0.0000,487.4252,468.1462,0.0000,
2025-05-16,04:30,498.3273,0.0000,0.0000,498.3273,474.9817,0.0000,
2025-05-16,04:40,481.5145,0.0000,0.0000,481.5145,461.7077,0.0000,
2025-05-16,04:50,472.9086,0.0000,0.0000,472.9086,453.5586,0.0000,
2025-05-16,05:00,478.1124,0.0000,0.0000,478.1124,453.3090,0.0000,
2025-05-16,05:10,463.1536,0.0000,0.0000,463.1536,438.4530,1.6441,
2025-05-16,05:20,453.5615,0.0000,0.0000,453.5615,429.1165,0.0000,
2025-05-16,05:30,422.5610,0.0000,0.0000,422.5610,404.6582,0.0000,
2025-05-16,05:40,1194.5573,833.3333,0.0000,361.2240,344.1986,0.0000,
2025-05-16,05:50,0.0000,0.0000,326.9224,326.9224,305.4349,0.0000,
2025-05-16,06:00,0.0000,0.0000,308.6489,308.6489,284.7041,0.0000,
2025-05-16,06:10,0.0000,0.0000,248.5951,248.5951,224.8474,0.0000,
2025-05-16,06:20,0.0000,0.0000,209.3981,209.3981,180.2325,0.0000,
2025-05-16,06:30,0.0000,0.0000,194.6948,194.6948,153.6424,0.0000,
2025-05-16,06:40,0.0000,0.0000,145.6268,145.6268,95.3856,0.0000,
2025-05-16,06:50,0.0000,0.0000,111.3761,111.3761,63.7619,0.0000,
2025-05-16,07:00,0.0000,0.0000,117.8032,117.8032,63.1055,0.0000,
2025-05-16,07:10,0.0000,0.0000,88.7798,88.7798,35.1161,0.0000,
2025-05-16,07:20,0.0000,0.0000,52.3588,52.3588,-2.8296,0.0000,
2025-05-16,07:30,0.0000,0.0000,21.3697,21.3697,-40.1172,0.0000,
2025-05-16,07:40,0.0000,0.0000,-0.0000,0.0000,-92.0070,0.0000,
2025-05-16,07:50,0.0000,0.0000,-0.0000,0.0000,-169.2306,0.0000,
2025-05-16,08:00,0.0000,0.0000,0.0000,0.0000,-242.3169,0.0000,
2025-05-16,08:10,0.0000,0.0000,0.0000,0.0000,-269.4395,0.0000,
2025-05-16,08:20,0.0000,0.0000,0.0000,0.0000,-311.0909,0.0000,
2025-05-16,08:30,0.0000,0.0000,0.0000,0.0000,-377.0109,0.0000,
2025-05-16,08:40,0.0000,0.0000,0.0000,0.0000,-411.0727,0.0000,
2025-05-16,08:50,0.0000,0.0000,0.0000,0.0000,-402.2054,0.0000,
2025-05-16,09:00,0.0000,0.0000,0.0000,0.0000,-385.3167,0.0000,
2025-05-16,09:10,0.0000,0.0000,0.0000,0.0000,-410.9267,0.0000,
2025-05-16,09:20,0.0000,0.0000,0.0000,0.0000,-456.9916,0.0000,
2025-05-16,09:30,0.0000,0.0000,0.0000,0.0000,-493.7192,0.0000,
2025-05-16,09:40,0.0000,0.0000,0.0000,0.0000,-513.9362,0.0000,
2025-05-16,09:50,0.0000,0.0000,0.0000,0.0000,-554.9821,0.0000,
2025-05-16,10:00,0.0000,0.0000,0.0000,0.0000,-599.1411,0.0000,
2025-05-16,10:10,0.0000,0.0000,0.0000,0.0000,-592.1095,0.0000,
2025-05-16,10:20,0.0000,0.0000,0.0000,0.0000,-594.7074,0.0000,
2025-05-16,10:30,0.0000,0.0000,0.0000,0.0000,-633.8739,0.0000,
2025-05-16,10:40,0.0000,0.0000,0.0000,0.0000,-673.5983,0.0000,
2025-05-16,10:50,0.0000,0.0000,0.0000,0.0000,-681.5112,0.0000,
2025-05-16,11:00,0.0000,341.9589,0.0000,-341.9589,-669.8145,0.0000,
2025-05-16,11:10,0.0000,397.7364,0.0000,-397.7364,-681.9572,0.0000,
2025-05-16,11:20,0.0000,414.5395,0.0000,-414.5395,-714.0344,0.0000,
2025-05-16,11:30,0.0000,402.5300,0.0000,-402.5300,-738.7969,0.0000,
2025-05-16,11:40,0.0000,425.3895,0.0000,-425.3895,-730.8196,0.0000,
2025-05-16,11:50,0.0000,411.8832,0.0000,-411.8832,-715.2186,0.0000,
2025-05-16,12:00,0.0000,403.6886,0.0000,-403.6886,-709.5466,0.0000,
2025-05-16,12:10,0.0000,436.8954,0.0000,-436.8954,-713.3658,0.0000,
2025-05-16,12:20,0.0000,466.7366,0.0000,-466.7366,-734.2606,0.0000,
2025-05-16,12:30,0.0000,453.7965,0.0000,-453.7965,-752.5784,0.0000,
2025-05-16,12:40,0.0000,426.4682,0.0000,-426.4682,-737.0055,0.0000,
2025-05-16,12:50,0.0000,415.7377,0.0000,-415.7377,-725.4312,0.0000,
2025-05-16,13:00,0.0000,472.6304,0.0000,-472.6304,-727.4788,0.0000,
2025-05-16,13:10,0.0000,454.3243,0.0000,-454.3243,-713.9762,0.0000,
2025-05-16,13:20,0.0000,496.0075,0.0000,-496.0075,-684.4938,0.0000,
2025-05-16,13:30,0.0000,454.9319,0.0000,-454.9319,-654.5473,0.0000,
2025-05-16,13:40,0.0000,429.4598,0.0000,-429.4598,-639.1083,0.0000,
2025-05-16,13:50,0.0000,426.1034,0.0000,-426.1034,-619.3833,0.0000,
2025-05-16,14:00,0.0000,404.1941,0.0000,-404.1941,-600.7043,0.0000,
2025-05-16,14:10,0.0000,440.6106,0.0000,-440.6106,-602.7699,0.0000,
2025-05-16,14:20,0.0000,370.4195,0.0000,-370.4195,-574.7962,0.0000,
2025-05-16,14:30,0.0000,284.9631,0.0000,-284.9631,-509.0323,0.0000,
2025-05-16,14:40,0.0000,230.5055,0.0000,-230.5055,-456.4983,0.0000,
2025-05-16,14:50,0.0000,269.1602,0.0000,-269.1602,-455.8730,0.0000,
2025-05-16,15:00,0.0000,310.3402,0.0000,-310.3402,-465.4014,0.0000,
2025-05-16,15:10,0.0000,197.5549,0.0000,-197.5549,-404.7333,0.0000,
2025-05-16,15:20,0.0000,140.7290,0.0000,-140.7290,-342.2390,0.0000,
2025-05-16,15:30,0.0000,125.7440,0.0000,-125.7440,-302.1500,0.0000,
2025-05-16,15:40,0.0000,84.3884,0.0000,-84.3884,-242.5489,0.0000,
2025-05-16,15:50,0.0000,60.7247,0.0000,-60.7247,-184.3242,0.0000,
2025-05-16,16:00,0.0000,16.5145,0.0000,-16.5145,-136.5862,0.0000,
2025-05-16,16:10,0.0000,0.0000,-0.0000,0.0000,-86.1056,0.0000,
2025-05-16,16:20,3.2768,0.0000,-0.0000,3.2768,-42.5706,0.0000,
2025-05-16,16:30,52.9962,0.0000,-0.0000,52.9962,6.8048,0.0000,
2025-05-16,16:40,132.2286,0.0000,-0.0000,132.2286,76.1359,0.0000,
2025-05-16,16:50,119.4647,0.0000,-0.0000,119.4647,77.3362,0.0000,
2025-05-16,17:00,77.3302,0.0000,-0.0000,77.3302,45.3514,0.0000,
2025-05-16,17:10,145.3452,0.0000,-0.0000,145.3452,110.5583,0.0000,
2025-05-16,17:20,227.3886,0.0000,-0.0000,227.3886,192.8235,0.0000,
2025-05-16,17:30,256.3016,0.0000,-0.0000,256.3016,233.9145,0.0000,
2025-05-16,17:40,277.8180,0.0000,0.0000,277.8180,255.2831,0.0000,
2025-05-16,17:50,315.0725,0.0000,-0.0000,315.0725,290.9181,0.0000,
2025-05-16,18:00,270.6183,0.0000,93.5768,364.1952,342.1137,0.0000,
2025-05-16,18:10,0.0000,0.0000,403.9016,403.9016,383.2751,0.0000,
2025-05-16,18:20,0.0000,0.0000,440.4789,440.4789,420.9427,0.0000,
2025-05-16,18:30,0.0000,0.0000,486.9507,486.9507,463.7522,0.0000,
2025-05-16,18:40,0.0000,0.0000,525.7498,525.7498,508.2553,0.0000,
2025-05-16,18:50,0.0000,0.0000,548.9462,548.9462,526.0104,0.0000,
2025-05-16,19:00,0.0000,0.0000,550.1500,550.1500,527.3992,0.0000,
2025-05-16,19:10,0.0000,0.0000,557.8140,557.8140,533.7004,0.0000,
2025-05-16,19:20,0.0000,0.0000,571.5075,571.5075,546.0524,0.0000,
2025-05-16,19:30,0.0000,0.0000,580.3478,580.3478,545.6096,0.0000,
2025-05-16,19:40,0.0000,0.0000,544.3817,544.3817,518.0524,0.0000,
2025-05-16,19:50,0.0000,0.0000,536.7534,536.7534,512.9875,0.0000,
2025-05-16,20:00,0.0000,0.0000,553.6781,553.6781,528.1876,0.0000,
2025-05-16,20:10,0.0000,0.0000,541.6810,541.6810,518.0067,0.0000,
2025-05-16,20:20,0.0000,0.0000,558.9944,558.9944,530.2527,1.4221,
2025-05-16,20:30,0.0000,0.0000,585.0072,585.0072,556.1691,0.0000,
2025-05-16,20:40,0.0000,0.0000,560.0810,560.0810,537.7422,0.0000,
